['17.987', '4.597']
['19.799', '5.476']
['20.337', '5.357']
['20.054', '5.330']
['18.781', '5.000']
['17.917', '5.162']
['18.599', '4.703']
['18.129', '4.773']
['19.029', '5.321']
['18.468', '4.967']
['20.373', '5.297']
['16.558', '4.205']
['20.095', '5.668']
['20.692', '5.280']
['17.685', '4.908']
['19.891', '5.419']
['18.756', '4.869']
['19.828', '5.490']
['20.406', '5.439']
['20.803', '5.605']
['19.989', '5.472']
['19.616', '5.462']
['18.008', '5.138']
['17.658', '4.827']
['17.838', '5.009']
['18.475', '4.943']
['18.266', '5.094']
['18.808', '4.990']
['19.186', '5.117']
['18.512', '4.761']
['17.423', '4.665']
['16.986', '4.562']
['18.043', '4.805']
['18.729', '5.184']
['20.020', '5.333']
['16.372', '4.624']
['18.061', '5.079']
['17.088', '4.603']
['17.953', '4.963']
['17.930', '5.051']
['20.670', '5.644']
['17.803', '4.941']
['20.018', '5.545']
['18.113', '5.109']
['17.624', '4.874']
['20.074', '5.355']
['18.499', '5.207']
['20.857', '5.561']
['16.859', '4.514']
['19.400', '5.593']
['20.948', '5.478']
['19.733', '5.632']
['20.616', '5.691']
['20.579', '5.320']
['18.784', '5.191']
['15.950', '4.545']
['20.564', '5.688']
['21.583', '5.746']
['17.453', '4.580']
['20.533', '5.701']
['17.275', '4.628']
['17.797', '4.809']
['16.491', '4.356']
['18.011', '5.125']
['19.232', '4.942']
['19.897', '5.443']
['21.193', '5.408']
['19.746', '5.216']
['20.733', '5.639']
['18.991', '4.906']
['19.667', '5.463']
['20.775', '5.284']
['18.748', '4.829']
['20.105', '5.166']
['20.138', '5.361']
['17.796', '5.009']
['19.871', '5.516']
['18.648', '5.056']
['18.938', '4.863']
['18.135', '4.677']
['18.866', '4.862']
['15.588', '4.273']
['17.211', '4.466']
['19.049', '4.838']
['21.123', '5.657']
['21.015', '5.450']
['21.209', '5.422']
['19.966', '5.139']
['15.879', '4.420']
['20.363', '5.467']
['17.151', '4.240']
['21.205', '5.484']
['19.927', '5.416']
['17.866', '4.930']
['20.578', '5.156']
['20.712', '5.261']
['17.911', '4.700']
['20.254', '5.626']
['20.300', '5.492']
['17.718', '4.907']
['20.011', '5.439']
['19.022', '4.966']
['20.095', '5.538']
['18.066', '4.857']
['18.568', '4.897']
['18.504', '4.933']
['20.784', '5.294']
['18.877', '4.689']
['20.146', '5.468']
['20.352', '5.342']
['20.722', '5.299']
['20.441', '5.257']
['20.081', '5.339']
['17.228', '4.531']
['20.756', '5.351']
['18.518', '4.664']
['16.508', '4.309']
['20.384', '5.551']
['20.803', '5.359']
['21.354', '5.447']
['19.127', '4.866']
['20.216', '5.567']
['20.344', '5.556']
['19.448', '5.331']
['20.248', '5.692']
['21.218', '5.580']
['17.075', '4.487']
['21.184', '5.451']
['20.118', '5.404']
['20.291', '5.560']
['19.935', '5.615']
['18.552', '5.137']
['21.201', '5.415']
['17.776', '4.968']
['18.853', '4.695']
['18.135', '4.702']
['20.280', '5.534']
['17.106', '4.193']
['20.985', '5.344']
['18.204', '5.108']
['20.950', '5.797']
['20.961', '5.241']
['16.213', '4.414']
['17.747', '4.812']
['17.955', '4.921']
['15.906', '4.480']
['18.770', '4.991']
['17.652', '4.773']
['19.957', '5.279']
['18.614', '4.740']
['18.860', '5.045']
['20.071', '5.460']
['17.963', '4.779']
['18.237', '4.685']
['19.055', '4.835']
['18.659', '4.635']
['16.794', '4.615']
['18.338', '4.590']
['18.153', '4.822']
['16.648', '4.604']
['17.707', '4.974']
['16.427', '4.412']
['19.965', '5.393']
['20.112', '5.157']
['22.401', '5.943']
['20.926', '5.718']
['16.845', '4.753']
['17.956', '4.504']
['19.962', '5.259']
['19.151', '4.947']
['20.521', '5.353']
['19.050', '4.876']
['18.754', '5.030']
['18.022', '4.648']
['20.788', '5.517']
['19.782', '5.537']
['20.950', '5.378']
['19.882', '5.378']
['18.030', '4.665']
['18.616', '4.932']
['19.617', '5.283']
['21.026', '5.400']
['20.915', '5.494']
['21.019', '5.612']
['17.897', '4.940']
['21.262', '5.362']
['18.886', '5.028']
['18.097', '5.052']
['19.713', '5.511']
['17.651', '4.844']
['20.458', '5.188']
['21.219', '5.391']
['17.959', '4.663']
['17.479', '4.764']
['18.810', '4.796']
['20.230', '5.208']
['18.081', '4.724']
['20.124', '5.443']
['18.576', '4.668']
['18.051', '4.619']
['20.950', '5.292']
['17.626', '4.789']
['19.790', '5.441']
['18.903', '4.904']
['18.111', '4.498']
['19.830', '5.502']
['18.794', '4.896']
['22.070', '5.833']
['15.995', '4.396']
['20.343', '5.279']
['16.312', '4.507']
['21.170', '5.543']
['17.760', '4.668']
['17.078', '4.346']
['21.085', '5.490']
['17.979', '4.920']
['19.847', '5.112']
['19.304', '4.963']
['20.326', '5.377']
['17.381', '4.481']
['19.901', '5.557']
['16.770', '4.568']
['20.165', '5.309']
['18.958', '5.029']
['18.831', '4.887']
['20.476', '5.194']
['20.826', '5.287']
['20.230', '5.314']
['21.248', '5.332']
['20.866', '5.642']
['18.481', '5.014']
['15.729', '4.261']
['19.917', '5.317']
['16.735', '4.219']
['19.883', '5.209']
['18.214', '4.789']
['16.749', '4.280']
['16.966', '4.653']
['21.286', '5.859']
['20.541', '5.435']
['18.969', '4.951']
['21.127', '5.260']
['17.761', '4.707']
['17.796', '4.738']
['19.363', '5.329']
['19.490', '5.253']
['18.637', '5.108']
['20.643', '5.497']
['20.659', '5.293']
['17.997', '4.837']
['20.615', '5.350']
['18.900', '4.811']
['19.346', '5.057']
['17.657', '4.691']
['16.162', '4.708']
['17.075', '4.514']
['19.823', '5.468']
['19.971', '5.506']
['19.129', '5.149']
['18.523', '4.860']
['20.494', '5.446']
['18.355', '4.933']
['21.078', '5.415']
['17.967', '5.179']
['21.268', '5.531']
['19.236', '5.095']
['18.475', '4.856']
['18.689', '5.240']
['19.309', '5.398']
['19.191', '5.029']
['19.741', '5.490']
['19.994', '5.599']
['19.270', '4.929']
['20.968', '5.668']
['19.939', '5.472']
['19.219', '5.039']
['19.002', '5.392']
['17.698', '4.840']
['19.504', '5.434']
['21.014', '5.671']
['20.141', '5.572']
['19.672', '5.474']
['21.181', '5.429']
['19.847', '5.415']
['19.947', '5.226']
['17.893', '4.667']
['18.478', '4.735']
['21.167', '5.502']
['20.883', '5.268']
['18.309', '5.063']
['20.433', '5.276']
['20.819', '5.329']
['19.523', '5.368']
['18.778', '4.825']
['18.914', '5.007']
['18.224', '4.683']
['20.002', '5.331']
['16.920', '4.736']
['17.843', '4.439']
['21.202', '5.649']
['21.085', '5.250']
['19.542', '5.434']
['18.546', '4.758']
['18.240', '4.640']
['18.069', '4.994']
['15.948', '4.157']
['20.392', '5.185']
['19.883', '5.496']
['18.645', '4.631']
['18.602', '4.904']
['19.965', '5.139']
['18.972', '4.908']
['17.768', '4.575']
['21.476', '5.779']
['18.074', '5.012']
['21.074', '5.682']
['20.415', '5.385']
['20.106', '5.491']
['19.129', '4.919']
['15.595', '3.931']
['20.635', '5.216']
['20.021', '5.267']
['21.241', '5.393']
['20.822', '5.434']
['17.879', '4.816']
['19.489', '4.946']
['20.095', '5.035']
['18.388', '4.798']
['17.858', '4.910']
['15.983', '4.392']
['18.125', '4.601']
['15.642', '4.395']
['19.843', '5.059']
['18.501', '4.707']
['15.869', '4.470']
['21.166', '5.365']
['17.822', '5.112']
['17.589', '4.602']
['18.669', '4.951']
['18.037', '4.680']
['20.929', '5.381']
['19.012', '4.870']
['20.352', '5.579']
['20.929', '5.665']
['20.949', '5.374']
['17.925', '4.600']
['21.267', '5.352']
['17.712', '4.878']
['17.737', '4.692']
['17.649', '4.916']
['18.942', '4.834']
['20.947', '5.328']
['20.013', '5.456']
['18.137', '4.704']
['20.362', '5.303']
['18.883', '4.925']
['21.243', '5.498']
['16.816', '4.590']
['20.935', '5.254']
['18.718', '4.800']
['19.941', '5.091']
['20.667', '5.278']
['18.209', '5.226']
['18.752', '5.085']
['18.680', '5.000']
['20.251', '5.613']
['20.080', '5.455']
['20.312', '5.222']
['20.031', '5.487']
['19.022', '5.011']
['18.358', '5.566']
['19.536', '5.541']
['18.030', '5.118']
['19.141', '5.052']
['20.991', '5.422']
['18.255', '4.978']
['20.291', '5.521']
['19.455', '5.228']
['15.867', '4.292']
['19.585', '5.333']
['21.227', '5.377']
['18.421', '4.987']
['21.237', '5.388']
['17.624', '4.729']
['18.353', '5.110']
['19.957', '5.489']
['21.084', '5.399']
['19.262', '5.111']
['18.195', '4.681']
['18.935', '5.110']
['18.990', '4.826']
['17.809', '5.024']
['20.910', '5.639']
['17.907', '4.622']
['20.175', '5.337']
['18.783', '4.805']
['18.343', '5.150']
['16.148', '4.607']
['21.134', '5.685']
['19.847', '5.451']
['19.052', '5.149']
['20.259', '5.347']
['17.791', '5.089']
['20.135', '5.380']
['17.877', '5.049']
['20.369', '5.449']
['18.892', '4.931']
['21.185', '5.487']
['17.004', '4.334']
['17.175', '4.463']
['19.933', '5.456']
['20.481', '5.617']
['18.501', '5.101']
['20.742', '5.436']
['19.570', '5.325']
['19.299', '5.373']
['17.941', '5.034']
['19.018', '5.031']
['18.829', '4.800']
['19.095', '4.908']
['17.428', '4.355']
['18.044', '5.151']
['18.035', '4.834']
['19.582', '5.381']
['20.979', '5.386']
['21.127', '5.365']
['20.635', '5.181']
['18.227', '5.125']
['17.882', '4.698']
['18.530', '4.901']
['16.576', '4.251']
['18.786', '4.833']
['18.985', '4.775']
['17.561', '4.787']
['20.027', '5.093']
['18.952', '5.363']
['20.911', '5.561']
['20.345', '5.573']
['20.792', '5.430']
['19.022', '5.000']
['18.534', '4.753']
['19.985', '5.142']
['20.043', '5.377']
['17.934', '4.735']
['21.264', '5.417']
['16.522', '4.583']
['16.782', '4.221']
['19.642', '5.388']
['20.169', '5.314']
['20.181', '5.670']
['20.188', '5.469']
['19.961', '5.379']
['19.632', '5.031']
['17.784', '4.639']
['18.381', '4.783']
['18.546', '4.785']
['17.548', '5.002']
['20.980', '5.423']
['19.904', '5.402']
['20.112', '5.504']
['18.865', '4.775']
['19.707', '5.386']
['17.831', '5.231']
['20.357', '5.362']
['20.162', '5.663']
['19.052', '4.885']
['18.835', '4.878']
['18.552', '4.771']
['18.700', '4.708']
['20.130', '5.406']
['18.692', '4.918']
['16.149', '4.779']
['19.962', '5.342']
['19.719', '5.358']
['18.549', '4.780']
['20.898', '5.703']
['19.019', '5.105']
['17.994', '4.788']
['19.953', '5.672']
['17.202', '4.397']
['18.783', '4.947']
['20.293', '5.338']
['16.813', '4.391']
['17.628', '4.709']
['18.731', '5.172']
['20.703', '5.383']
['22.172', '5.745']
['18.930', '5.277']
['20.989', '5.478']
['19.174', '4.959']
['21.205', '5.491']
['21.747', '5.565']
['20.002', '5.113']
['17.862', '4.933']
['19.385', '5.047']
['16.794', '4.107']
['21.102', '5.369']
['20.818', '5.508']
['21.017', '5.498']
['16.254', '4.575']
['16.250', '4.582']
['19.751', '5.323']
['18.300', '4.769']
['16.955', '4.124']
['18.005', '5.044']
['20.769', '5.757']
['20.938', '5.606']
['17.820', '5.056']
['20.689', '5.515']
['20.954', '5.577']
['19.670', '5.386']
['19.666', '5.439']
['17.519', '4.770']
['19.942', '5.371']
['17.735', '4.898']
['20.619', '5.360']
['16.834', '4.808']
['19.731', '5.305']
['18.951', '4.906']
['18.486', '4.707']
['20.317', '5.312']
['17.728', '4.646']
['20.812', '5.594']
['21.042', '5.451']
['17.905', '4.781']
['19.084', '4.791']
['17.119', '4.505']
['19.445', '5.354']
['18.201', '4.669']
['21.020', '5.374']
['18.337', '4.593']
['19.737', '5.030']
['18.952', '4.902']
['20.018', '5.192']
['19.858', '5.431']
['17.122', '4.402']
['20.853', '5.469']
['20.694', '5.307']
['21.226', '5.355']
['20.864', '5.374']
['17.612', '5.053']
['18.358', '4.720']
['19.950', '5.254']
['17.907', '4.908']
['18.357', '4.711']
['15.903', '4.331']
['18.268', '5.069']
['19.164', '5.092']
['21.149', '5.694']
['18.220', '4.616']
['20.104', '5.388']
['15.675', '4.321']
['22.297', '5.718']
['15.637', '4.350']
['17.788', '4.665']
['20.643', '5.374']
['19.823', '5.201']
['20.163', '5.270']
['20.090', '5.281']
['18.233', '4.953']
['18.709', '4.799']
['19.105', '5.371']
['19.387', '5.394']
['20.480', '5.483']
['17.616', '4.929']
['16.230', '4.603']
['20.444', '5.693']
['20.554', '5.577']
['20.526', '5.275']
['17.933', '4.745']
['21.294', '5.600']
['20.781', '5.619']
['17.119', '4.776']
['20.430', '5.526']
['18.441', '4.719']
['21.099', '5.461']
['20.075', '5.419']
['18.146', '4.718']
['20.464', '5.297']
['20.646', '5.702']
['15.925', '4.399']
['17.910', '5.006']
['18.055', '4.796']
['20.741', '5.602']
['20.141', '5.579']
['18.911', '4.884']
['19.061', '5.224']
['19.749', '5.280']
['21.054', '5.543']
['18.794', '4.865']
['19.580', '5.203']
['20.329', '5.712']
['17.178', '4.828']
['20.353', '5.412']
['17.178', '4.662']
['19.605', '5.204']
['17.599', '4.999']
['16.653', '4.458']
['20.920', '5.293']
['17.066', '4.343']
['17.644', '4.833']
['20.409', '5.377']
['21.912', '5.538']
['18.553', '4.616']
['21.743', '5.915']
['16.901', '4.335']
['21.231', '5.459']
['19.903', '5.191']
['19.831', '5.440']
['19.854', '5.241']
['18.818', '4.865']
['18.826', '5.025']
['20.305', '5.489']
['18.535', '4.981']
['20.380', '5.476']
['20.322', '5.559']
['20.721', '5.442']
['21.191', '5.431']
['18.186', '4.931']
['19.024', '4.846']
['21.005', '5.462']
['20.481', '5.646']
['20.253', '5.569']
['20.160', '5.586']
['20.187', '5.539']
['18.069', '4.708']
['17.796', '4.618']
['18.413', '4.941']
['16.813', '4.450']
['16.087', '4.504']
['20.481', '5.436']
['20.076', '5.341']
['18.385', '4.690']
['15.964', '4.582']
['17.608', '4.476']
['17.958', '4.992']
['18.685', '5.005']
['17.460', '4.980']
['19.902', '5.328']
['17.161', '4.523']
['17.632', '4.613']
['17.810', '4.763']
['18.305', '5.067']
['19.962', '5.362']
['17.291', '4.416']
['19.129', '5.396']
['19.898', '5.125']
['20.595', '5.426']
['17.743', '4.840']
['17.037', '4.422']
['17.481', '4.938']
['20.255', '5.323']
['19.873', '5.523']
['17.254', '4.714']
['18.632', '5.121']
['21.916', '5.833']
['21.031', '5.638']
['20.127', '5.528']
['19.796', '5.384']
['19.420', '5.360']
['18.453', '4.835']
['19.434', '5.018']
['20.045', '5.274']
['20.150', '5.060']
['19.078', '4.989']
['17.567', '4.633']
['18.389', '4.685']
['20.518', '5.266']
['19.312', '5.004']
['21.170', '6.038']
['18.428', '4.730']
['17.857', '4.871']
['19.942', '5.270']
['20.695', '5.256']
['20.107', '5.405']
['20.962', '5.554']
['19.125', '5.004']
['18.637', '4.801']
['19.872', '5.263']
['20.086', '5.206']
['18.503', '4.538']
['21.072', '5.361']
['16.587', '4.584']
['17.237', '4.405']
['20.542', '5.679']
['19.634', '5.100']
['20.382', '5.252']
['19.941', '5.138']
['20.395', '5.306']
['20.181', '5.481']
['17.799', '5.188']
['19.042', '4.971']
['20.838', '5.260']
['20.106', '5.419']
['17.069', '4.377']
['19.959', '5.306']
['19.909', '5.358']
['18.667', '4.869']
['18.074', '4.771']
['19.744', '5.562']
['20.701', '5.373']
['21.034', '5.881']
['19.507', '5.232']
['18.965', '4.925']
['20.752', '5.660']
['20.922', '5.605']
['17.635', '4.783']
['17.611', '4.989']
['21.064', '5.534']
['18.710', '4.704']
['17.047', '4.440']
['18.644', '4.810']
['20.016', '5.584']
['21.020', '5.615']
['18.945', '5.220']
['20.543', '5.531']
['19.766', '5.552']
['18.985', '5.125']
['20.967', '5.274']
['17.606', '4.769']
['19.781', '5.303']
['17.186', '4.590']
['17.322', '4.789']
['20.654', '5.605']
['15.969', '4.478']
['20.643', '5.359']
['19.739', '5.222']
['18.837', '4.924']
['18.523', '4.710']
['20.957', '5.429']
['17.925', '4.892']
['19.814', '5.846']
['20.571', '5.307']
['18.511', '4.819']
['16.771', '4.317']
['20.160', '5.527']
['21.086', '5.445']
['20.910', '5.572']
['18.922', '4.884']
['20.618', '5.375']
['20.440', '5.657']
['20.169', '5.560']
['19.971', '5.612']
['20.891', '5.611']
['18.772', '5.001']
['17.304', '5.129']
['18.953', '4.939']
['21.085', '5.561']
['20.835', '5.671']
['18.556', '4.762']
['19.529', '5.065']
['17.299', '4.577']
['19.242', '5.097']
['17.338', '4.393']
['19.159', '5.022']
['19.608', '5.021']
['18.946', '5.000']
['18.333', '4.755']
['20.977', '5.500']
['20.444', '5.568']
['19.854', '5.249']
['18.550', '5.060']
['19.762', '5.305']
['20.278', '5.196']
['18.981', '4.877']
['19.764', '5.448']
['17.040', '4.354']
['20.977', '5.481']
['19.964', '5.218']
['18.483', '5.179']
['18.150', '5.063']
['20.048', '5.536']
['19.135', '5.289']
['20.233', '5.575']
['20.550', '5.362']
['20.019', '5.649']
['20.566', '5.271']
['20.362', '5.630']
['17.284', '4.747']
['18.797', '4.915']
['18.574', '4.870']
['19.053', '4.911']
['17.686', '5.053']
['20.414', '5.233']
['17.606', '5.026']
['17.683', '5.043']
['17.300', '4.871']
['18.154', '4.729']
['19.621', '5.459']
['20.491', '5.666']
['17.734', '4.671']
['22.013', '5.669']
['17.546', '4.972']
['20.501', '5.338']
['20.236', '5.136']
['18.763', '4.838']
['19.478', '5.356']
['16.983', '4.178']
['19.127', '5.106']
['18.014', '4.858']
['18.447', '4.641']
['18.944', '5.175']
['18.466', '5.249']
['19.533', '5.447']
['20.776', '5.630']
['20.938', '5.380']
['17.952', '5.010']
['20.354', '5.777']
['17.445', '4.836']
['17.869', '4.918']
['18.136', '4.694']
['17.854', '4.795']
['19.751', '5.083']
['16.794', '4.462']
['18.747', '4.769']
['21.102', '5.449']
['17.673', '4.829']
['20.198', '5.297']
['18.264', '4.986']
['18.427', '4.674']
['18.139', '5.007']
['18.008', '4.661']
['21.792', '6.013']
['19.909', '5.424']
['20.020', '5.534']
['18.865', '5.069']
['18.322', '4.808']
['16.951', '4.519']
['19.884', '5.337']
['18.390', '4.868']
['18.481', '4.705']
['17.977', '5.017']
['20.313', '5.645']
['18.227', '4.704']
['20.827', '5.202']
['20.834', '5.513']
['20.285', '5.278']
['20.412', '5.647']
['17.827', '4.929']
['19.853', '5.539']
['18.753', '4.782']
['21.017', '5.505']
['20.252', '5.360']
['18.088', '4.651']
['16.460', '4.303']
['17.582', '4.938']
['17.709', '4.854']
['17.843', '4.660']
['18.170', '4.629']
['21.140', '5.358']
['18.316', '4.573']
['19.696', '5.325']
['19.889', '5.498']
['17.424', '4.615']
['18.077', '4.916']
['19.809', '5.468']
['17.531', '4.761']
['19.915', '5.211']
['20.950', '5.441']
['17.424', '4.746']
['18.333', '5.168']
['18.753', '4.907']
['19.386', '5.318']
['17.630', '4.807']
['17.060', '4.436']
['18.141', '4.498']
['20.499', '5.369']
['20.800', '5.564']
['18.584', '4.859']
['20.223', '5.615']
['19.245', '5.071']
['20.400', '5.186']
['16.139', '4.485']
['16.427', '4.539']
['20.023', '5.415']
['18.080', '4.585']
['20.968', '5.873']
['17.596', '4.570']
['19.809', '5.319']
['20.442', '5.645']
['19.989', '5.390']
['17.633', '4.834']
['18.285', '4.759']
['17.331', '4.844']
['20.303', '5.222']
['19.417', '5.256']
['19.791', '5.522']
['19.726', '5.402']
['19.770', '5.366']
['19.323', '5.102']
['15.723', '4.463']
['20.455', '5.262']
['20.005', '5.561']
['19.990', '5.303']
['19.595', '5.457']
['20.473', '5.217']
['20.838', '5.412']
['19.953', '5.322']
['20.930', '5.611']
['18.684', '4.973']
['17.791', '4.719']
['19.086', '4.882']
['17.421', '4.514']
['20.306', '5.637']
['17.378', '4.836']
['20.167', '5.238']
['18.114', '4.831']
['19.604', '5.301']
['18.214', '5.098']
['21.155', '5.505']
['18.656', '4.906']
['19.886', '5.359']
['18.912', '5.431']
['19.539', '5.222']
['21.038', '5.441']
['20.615', '5.594']
['20.699', '5.186']
['20.118', '5.569']
['20.810', '5.598']
['16.437', '4.563']
['19.617', '5.491']
['17.732', '4.931']
['17.195', '4.517']
['19.925', '5.707']
['17.229', '4.731']
['18.605', '4.807']
['19.856', '5.340']
['18.047', '4.756']
['20.338', '5.297']
['21.024', '5.506']
['21.626', '6.003']
['16.919', '4.393']
['19.711', '5.288']
['16.056', '4.577']
['18.617', '4.777']
['20.376', '5.218']
['17.117', '4.820']
['20.696', '5.497']
['18.654', '5.195']
['20.280', '5.498']
['19.379', '5.145']
['20.516', '5.496']
['20.200', '5.576']
['15.975', '4.652']
['19.792', '5.451']
['16.923', '4.639']
['17.532', '4.960']
['18.238', '4.531']
['20.878', '5.293']
['21.067', '5.531']
['18.045', '5.005']
['18.796', '4.751']
['16.096', '4.238']
['20.751', '5.556']
['19.037', '4.913']
['21.210', '5.470']
['19.880', '5.422']
['18.746', '4.822']
['20.971', '5.727']
['18.131', '5.150']
['20.126', '5.869']
['20.798', '5.539']
['20.574', '5.576']
['20.791', '5.764']
['18.305', '4.772']
['17.926', '5.000']
['20.122', '5.621']
['20.431', '5.537']
['17.690', '4.682']
['19.071', '4.984']
['16.282', '4.546']
['16.042', '4.558']
['20.304', '5.427']
['19.888', '5.526']
['19.101', '5.317']
['16.869', '4.387']
['19.896', '5.457']
['21.251', '5.401']
['16.057', '4.541']
['20.891', '5.390']
['18.507', '4.758']
['18.499', '4.924']
['20.307', '5.258']
['15.993', '4.405']
['19.672', '5.155']
['20.316', '5.154']
['20.382', '5.036']
['20.398', '5.557']
['19.119', '5.167']
['19.831', '5.230']
['16.681', '4.562']
['17.798', '4.994']
['19.320', '5.244']
['19.814', '5.257']
['20.986', '5.435']
['19.601', '5.419']
['19.617', '5.557']
['20.663', '5.261']
['18.658', '5.108']
['19.240', '5.325']
['20.303', '5.406']
['17.988', '4.779']
['18.319', '4.652']
['18.673', '5.116']
['19.635', '5.347']
['18.783', '4.889']
['20.655', '5.360']
['20.680', '5.451']
['19.309', '5.400']
['20.021', '5.389']
['18.661', '4.720']
['17.330', '4.722']
['21.944', '5.648']
['20.566', '5.641']
['20.708', '5.550']
['18.981', '5.014']
['20.269', '5.385']
['19.593', '5.486']
['20.348', '5.678']
['18.790', '4.946']
['20.320', '5.468']
['19.945', '5.540']
['17.031', '4.789']
['20.352', '5.625']
['19.223', '5.344']
['18.516', '4.787']
['21.707', '5.586']
['16.088', '4.663']
['21.079', '5.424']
['18.555', '5.202']
['17.862', '4.937']
['20.209', '5.258']
['18.111', '5.028']
['20.303', '5.523']
['20.669', '5.358']
['17.329', '4.818']
['20.358', '5.528']
['17.808', '4.888']
['20.324', '5.585']
['17.874', '5.011']
['20.450', '5.599']
['19.162', '5.018']
['19.972', '5.368']
['18.920', '5.136']
['20.325', '5.288']
['19.077', '4.938']
['20.223', '5.326']
['19.546', '5.406']
['20.390', '5.447']
['21.003', '5.219']
['20.553', '5.448']
['16.376', '4.526']
['20.789', '5.374']
['20.898', '5.440']
['20.474', '5.038']
['20.125', '5.331']
['17.757', '4.812']
['19.852', '5.076']
['19.140', '4.988']
['20.089', '5.423']
['19.001', '5.272']
['20.910', '5.392']
['15.642', '4.354']
['16.091', '4.256']
['20.260', '5.342']
['21.072', '5.536']
['20.071', '5.592']
['19.289', '5.386']
['17.616', '4.852']
['18.334', '4.681']
['20.836', '5.161']
['19.647', '5.371']
['18.667', '5.009']
['19.901', '5.065']
['15.987', '4.334']
['20.032', '5.181']
['18.112', '4.643']
['20.535', '5.220']
['18.585', '4.645']
['19.434', '5.138']
['17.375', '4.794']
['17.466', '4.410']
['20.924', '5.585']
['19.565', '5.218']
['21.930', '5.583']
['19.947', '5.304']
['18.968', '5.277']
['19.419', '5.059']
['18.601', '5.070']
['17.742', '4.588']
['18.898', '5.004']
['19.489', '4.996']
['18.777', '5.139']
['19.364', '5.004']
['18.837', '5.153']
['16.769', '4.746']
['18.395', '5.005']
['20.698', '5.358']
['21.118', '5.437']
['19.080', '5.065']
['20.474', '5.468']
['20.135', '5.498']
['17.489', '4.682']
['18.118', '4.745']
['18.190', '4.784']
['20.933', '5.370']
['20.716', '5.271']
['18.978', '4.853']
['20.168', '5.173']
['16.849', '4.221']
['17.716', '4.903']
['20.970', '5.570']
['18.569', '4.791']
['20.842', '5.468']
['20.602', '5.149']
['19.759', '5.143']
['18.122', '4.975']
['21.191', '5.684']
['18.643', '5.156']
['19.685', '5.135']
['20.183', '5.297']
['18.493', '4.567']
['21.561', '5.619']
['20.206', '5.450']
['20.137', '5.383']
['17.610', '4.773']
['19.652', '5.082']
['20.665', '5.512']
['18.034', '5.037']
['18.202', '4.754']
['20.068', '5.185']
['18.701', '4.850']
['18.845', '4.925']
['18.070', '4.660']
['19.847', '5.208']
['20.454', '5.318']
['21.414', '5.781']
['18.731', '4.965']
['17.815', '4.496']
['17.496', '4.825']
['20.489', '5.129']
['18.377', '4.998']
['21.010', '5.397']
['17.613', '4.454']
['18.735', '4.710']
['19.432', '5.253']
['18.674', '4.881']
['18.905', '4.946']
['17.493', '4.497']
['17.956', '4.923']
['17.582', '4.531']
['19.469', '5.522']
['16.796', '4.252']
['18.339', '4.720']
['18.396', '4.812']
['18.465', '4.808']
['18.124', '4.930']
['15.772', '4.226']
['17.971', '4.655']
['18.091', '4.913']
['17.309', '4.849']
['22.427', '5.475']
['17.112', '4.763']
['18.400', '5.065']
['19.588', '5.370']
['19.194', '5.280']
['17.748', '4.760']
['17.808', '4.940']
['18.676', '5.018']
['19.559', '5.084']
['17.585', '4.560']
['18.855', '4.983']
['19.795', '5.188']
['20.438', '5.184']
['20.046', '5.547']
['18.643', '4.884']
['20.178', '5.191']
['20.979', '5.494']
['16.409', '4.718']
['19.068', '4.878']
['19.564', '5.397']
['17.823', '4.951']
['17.900', '4.867']
['17.836', '5.101']
['18.515', '5.077']
['20.631', '5.413']
['16.608', '4.179']
['18.493', '5.053']
['18.225', '4.760']
['20.521', '5.234']
['19.391', '5.359']
['20.236', '5.190']
['19.681', '5.154']
['17.728', '4.930']
['18.175', '4.917']
['20.121', '5.526']
['20.600', '5.335']
['20.026', '5.273']
['20.993', '5.745']
['17.564', '4.475']
['19.072', '5.143']
['16.739', '4.482']
['18.831', '4.985']
['18.017', '4.665']
['20.803', '5.277']
['19.864', '5.417']
['18.022', '4.533']
['21.101', '5.533']
['18.403', '4.720']
['21.003', '5.470']
['16.922', '4.388']
['19.711', '5.281']
['19.169', '5.063']
['15.618', '4.383']
['20.633', '5.236']
['19.759', '5.291']
['21.704', '5.598']
['18.604', '4.623']
['16.515', '4.190']
['20.216', '5.292']
['19.709', '5.332']
['20.947', '5.224']
['20.949', '5.488']
['20.801', '5.153']
['20.665', '5.335']
['20.005', '5.542']
['17.647', '4.921']
['19.391', '5.253']
['20.800', '5.448']
['16.269', '4.468']
['20.798', '5.162']
['20.339', '5.295']
['17.428', '4.586']
['19.410', '5.303']
['19.600', '5.487']
['20.897', '5.494']
['20.109', '5.221']
['19.108', '5.318']
['15.938', '4.383']
['19.757', '5.236']
['20.310', '5.614']
['19.600', '5.194']
['20.308', '5.573']
['17.574', '4.791']
['19.742', '5.040']
['19.519', '5.437']
['18.394', '4.978']
['17.309', '4.940']
['18.018', '4.657']
['20.130', '5.541']
['18.202', '4.698']
['17.792', '4.589']
['17.743', '4.585']
['19.511', '5.269']
['18.332', '4.828']
['16.094', '4.013']
['20.112', '5.170']
['19.518', '5.392']
['19.461', '5.383']
['20.782', '5.316']
['20.022', '5.091']
['19.515', '5.055']
['19.328', '5.095']
['17.033', '4.659']
['19.708', '5.179']
['19.921', '5.028']
['20.907', '5.408']
['21.112', '5.532']
['18.736', '4.902']
['19.806', '5.464']
['19.603', '5.357']
['20.771', '5.349']
