CSI_DATA,STA,8C:CE:4E:9A:6D:15,-56,11,1,6,1,1,1,1,0,0,0,-94,2,6,1,673818384,0,110,0,0,674.008,384,[110 96 6 0 0 0 0 0 0 0 0 0 -23 0 -23 0 -24 -1 -23 -2 -23 -2 -23 -3 -23 -3 -23 -4 -22 -4 -22 -4 -22 -5 -22 -5 -21 -5 -21 -6 -20 -6 -20 -6 -19 -6 -19 -6 -18 -6 -18 -6 -17 -5 -17 -6 -17 -5 -16 -4 -15 -4 -15 -4 0 0 -15 -3 -14 -3 -14 -2 -14 -2 -13 -1 -13 -1 -13 0 -12 0 -12 0 -12 1 -12 2 -11 2 -11 3 -11 3 -11 3 -11 4 -10 5 -10 5 -10 6 -10 6 -10 6 -9 7 -9 7 -8 8 -9 8 -9 9 0 0 0 0 0 0 0 0 0 0 ],a36fd9337ec7391b,1.66773E+12,下午 06:13:03,example_experiment_name
CSI_DATA,STA,8C:CE:4E:9A:6D:15,-56,11,1,6,1,1,1,1,0,0,0,-94,1,6,1,673831769,0,110,0,0,674.022,384,[110 96 6 0 0 0 0 0 0 0 0 0 -6 24 -6 23 -8 24 -9 25 -8 24 -10 23 -10 22 -12 23 -12 21 -12 22 -11 21 -12 19 -12 20 -11 20 -11 19 -11 18 -11 15 -11 16 -11 16 -10 16 -11 15 -9 14 -9 14 -8 14 -7 13 -7 12 0 0 -6 12 -5 12 -4 12 -4 11 -4 11 -3 11 -2 10 -1 10 -1 9 0 9 0 9 1 9 2 9 3 9 3 8 3 8 4 8 4 7 5 7 5 7 6 6 6 6 7 6 8 5 8 5 8 5 0 0 0 0 0 0 0 0 0 0 ],a36fd9337ec7391b,1.66773E+12,下午 06:13:03,example_experiment_name
CSI_DATA,STA,8C:CE:4E:9A:6D:15,-54,11,1,5,1,1,1,1,0,0,0,-94,1,6,1,673861339,0,110,0,0,674.051,384,[110 96 6 0 0 0 0 0 0 0 0 0 -2 -37 -1 -38 0 -37 1 -37 3 -37 4 -37 4 -35 5 -35 5 -33 5 -33 6 -32 6 -31 7 -30 6 -29 7 -29 6 -27 7 -27 6 -26 6 -25 5 -24 4 -23 4 -22 3 -21 3 -21 2 -20 1 -19 0 0 0 -18 0 -17 -1 -17 -2 -15 -2 -16 -3 -15 -4 -15 -4 -14 -5 -13 -6 -13 -7 -12 -7 -12 -7 -11 -8 -11 -8 -10 -9 -9 -10 -9 -9 -8 -10 -8 -10 -7 -11 -6 -11 -6 -11 -5 -12 -5 -12 -5 -12 -4 0 0 0 0 0 0 0 0 0 0 ],a36fd9337ec7391b,1.66773E+12,下午 06:13:03,example_experiment_name
CSI_DATA,STA,8C:CE:4E:9A:6D:15,-54,11,1,5,1,1,1,1,0,0,0,-94,1,6,1,673863204,0,110,0,0,674.056,384,[110 96 6 0 0 0 0 0 0 0 0 0 -10 34 -12 35 -13 34 -13 34 -15 33 -15 32 -16 30 -17 30 -16 28 -16 28 -15 27 -15 26 -15 26 -15 26 -16 24 -14 23 -15 22 -13 21 -13 22 -12 21 -12 20 -10 19 -9 18 -9 19 -8 18 -7 17 0 0 -6 16 -4 16 -4 16 -3 15 -2 15 -1 14 -1 14 -1 12 2 12 3 12 2 12 3 11 4 12 5 11 4 10 6 10 7 9 7 9 7 9 7 8 8 8 9 8 9 7 10 7 10 6 10 5 0 0 0 0 0 0 0 0 0 0 ],a36fd9337ec7391b,1.66773E+12,下午 06:13:03,example_experiment_name
CSI_DATA,STA,8C:CE:4E:9A:6D:15,-55,11,1,5,1,1,1,1,0,0,0,-94,1,6,1,673872089,0,110,0,0,674.062,384,[110 96 6 0 0 0 0 0 0 0 0 0 -3 34 -4 34 -5 33 -6 33 -7 34 -8 32 -8 31 -10 30 -9 29 -10 29 -10 28 -10 26 -10 26 -10 25 -11 24 -9 25 -8 23 -8 22 -8 21 -8 20 -7 20 -6 19 -5 18 -5 18 -4 17 -3 16 0 0 -2 15 -1 15 0 14 0 14 0 14 1 12 2 13 2 11 4 12 4 12 4 11 4 10 6 9 6 8 6 9 7 8 7 7 8 6 7 6 8 6 8 5 8 5 9 4 9 4 9 4 9 3 0 0 0 0 0 0 0 0 0 0 ],a36fd9337ec7391b,1.66773E+12,下午 06:13:03,example_experiment_name
CSI_DATA,STA,8C:CE:4E:9A:6D:15,-55,11,1,6,1,1,1,1,0,0,0,-94,4,6,1,673918473,0,110,0,0,674.109,384,[110 96 6 0 0 0 0 0 0 0 0 0 23 4 23 5 22 6 23 6 21 6 22 6 21 6 21 6 20 6 20 6 19 5 19 6 19 6 18 5 18 6 17 4 17 5 16 4 16 4 16 4 15 4 15 3 14 3 14 2 13 2 13 1 0 0 12 1 12 1 12 0 11 0 11 0 10 0 10 0 10 0 9 -1 9 -1 9 -1 9 -1 8 -1 8 -1 7 -1 7 -1 7 -1 7 -1 7 -1 6 0 7 -1 7 0 6 0 6 0 6 0 6 1 0 0 0 0 0 0 0 0 0 0 ],a36fd9337ec7391b,1.66773E+12,下午 06:13:03,example_experiment_name
CSI_DATA,STA,8C:CE:4E:9A:6D:15,-53,11,1,5,1,1,1,1,0,0,0,-94,1,6,1,673920453,0,110,0,0,674.113,384,[110 96 6 0 0 0 0 0 0 0 0 0 23 -4 24 -3 23 -2 24 -2 23 -2 23 -2 21 -1 22 -1 22 -1 21 -1 21 -2 20 -2 20 -1 19 -1 19 -1 17 -2 18 -2 17 -2 17 -2 16 -2 16 -2 15 -3 14 -3 14 -3 14 -3 13 -4 0 0 11 -4 11 -3 12 -4 10 -3 11 -4 9 -4 10 -4 10 -4 8 -4 9 -5 9 -4 8 -5 7 -4 7 -4 7 -4 7 -4 7 -3 7 -4 6 -3 6 -3 6 -3 6 -3 6 -2 6 -2 6 -2 6 -2 0 0 0 0 0 0 0 0 0 0 ],a36fd9337ec7391b,1.66773E+12,下午 06:13:03,example_experiment_name
CSI_DATA,STA,8C:CE:4E:9A:6D:15,-56,11,1,6,1,1,1,1,0,0,0,-94,1,6,1,673935743,0,110,0,0,674.126,384,[110 96 6 0 0 0 0 0 0 0 0 0 18 -4 17 -4 17 -4 17 -4 17 -4 16 -3 16 -3 16 -3 16 -3 15 -4 15 -3 14 -3 13 -3 13 -3 13 -3 13 -3 12 -3 11 -3 10 -3 11 -3 10 -4 10 -3 9 -4 9 -3 8 -3 8 -3 0 0 7 -3 7 -3 7 -3 7 -3 6 -3 6 -3 6 -3 5 -3 5 -2 5 -2 5 -2 5 -2 5 -1 5 -1 5 -1 5 -1 5 -1 6 -1 6 -1 5 0 6 -1 6 0 6 0 7 0 7 0 7 0 0 0 0 0 0 0 0 0 0 0 ],a36fd9337ec7391b,1.66773E+12,下午 06:13:03,example_experiment_name
CSI_DATA,STA,8C:CE:4E:9A:6D:15,-55,11,1,5,1,1,1,1,0,0,0,-94,2,6,1,673961815,0,110,0,0,674.152,384,[110 96 6 0 0 0 0 0 0 0 0 0 9 -7 9 -7 9 -7 9 -7 8 -6 9 -6 9 -6 8 -5 8 -4 7 -5 8 -4 8 -4 7 -4 7 -3 7 -3 7 -3 7 -2 7 -2 6 -2 6 -2 6 -1 6 -1 6 -1 6 0 6 0 6 0 0 0 6 0 6 0 7 1 7 1 7 1 7 1 7 1 8 1 8 1 8 1 9 1 9 1 9 1 10 1 10 1 10 0 11 0 11 0 12 0 12 -1 13 -1 12 -1 13 -2 14 -2 14 -3 14 -3 0 0 0 0 0 0 0 0 0 0 ],a36fd9337ec7391b,1.66773E+12,下午 06:13:03,example_experiment_name
CSI_DATA,STA,8C:CE:4E:9A:6D:15,-54,11,1,4,1,1,1,1,0,0,0,-94,3,6,1,673989591,0,110,0,0,674.18,384,[110 96 6 0 0 0 0 0 0 0 0 0 -4 3 -3 3 -4 3 -3 2 -3 2 -3 1 -2 1 -2 0 -1 0 -1 0 -1 -1 0 -1 0 -1 0 -2 0 -2 1 -2 1 -2 2 -3 3 -3 3 -3 4 -3 4 -4 4 -4 5 -4 5 -4 6 -4 0 0 6 -5 7 -5 7 -5 7 -5 8 -5 8 -5 9 -6 9 -6 9 -6 9 -7 10 -7 10 -7 10 -7 11 -7 11 -8 12 -8 12 -8 12 -9 12 -9 13 -9 13 -9 14 -9 14 -9 14 -10 14 -10 14 -10 0 0 0 0 0 0 0 0 0 0 ],a36fd9337ec7391b,1.66773E+12,下午 06:13:03,example_experiment_name
