CSI_DATA,STA,8C:CE:4E:9A:6D:15,-48,11,1,5,1,1,1,1,0,0,0,-94,1,6,1,549975540,0,110,0,0,550.166,384,[110 96 6 0 0 0 0 0 0 0 0 0 10 12 10 12 10 13 9 13 9 14 8 13 7 13 7 13 6 14 7 14 6 13 5 13 6 14 6 14 5 14 5 13 5 13 4 12 5 13 4 13 4 13 4 12 4 12 5 12 5 12 5 11 0 0 5 11 5 12 5 11 5 10 6 11 6 11 6 11 6 11 6 10 7 10 7 10 8 11 8 11 8 11 8 10 8 10 9 10 9 10 9 11 9 11 9 11 10 11 11 11 11 11 11 11 11 11 0 0 0 0 0 0 0 0 0 0 ],a36fd9337ec7391b,1.66773E+12,下午 06:10:59,example_experiment_name
CSI_DATA,STA,8C:CE:4E:9A:6D:15,-48,11,1,5,1,1,1,1,0,0,0,-94,1,6,1,549984482,0,110,0,0,550.175,384,[110 96 6 0 0 0 0 0 0 0 0 0 -15 3 -15 3 -15 2 -15 1 -15 1 -15 1 -15 0 -14 0 -15 -1 -14 -1 -14 -1 -14 -1 -14 -2 -14 -2 -14 -2 -13 -1 -13 -1 -13 -1 -13 -2 -12 -2 -13 -2 -12 -2 -12 -1 -12 -1 -12 -1 -12 -1 0 0 -12 0 -12 0 -12 0 -12 0 -12 0 -12 0 -12 1 -12 1 -12 1 -12 1 -12 2 -12 2 -12 2 -12 2 -12 3 -12 3 -12 3 -13 3 -13 3 -13 4 -13 4 -13 4 -13 4 -14 4 -14 5 -14 5 0 0 0 0 0 0 0 0 0 0 ],a36fd9337ec7391b,1.66773E+12,下午 06:10:59,example_experiment_name
CSI_DATA,STA,8C:CE:4E:9A:6D:15,-49,11,1,6,1,1,1,1,0,0,0,-94,1,6,1,549995571,0,110,0,0,550.186,384,[110 96 6 0 0 0 0 0 0 0 0 0 0 -15 1 -16 1 -15 2 -15 2 -15 3 -15 3 -15 4 -15 4 -14 3 -14 4 -14 5 -13 4 -13 4 -13 4 -13 4 -12 5 -13 4 -12 4 -12 4 -12 4 -12 4 -12 4 -12 3 -12 3 -11 3 -12 0 0 3 -11 3 -11 2 -12 2 -11 1 -12 1 -12 1 -12 1 -12 1 -12 1 -12 1 -12 0 -13 0 -13 0 -13 0 -13 0 -13 -1 -13 -1 -14 -1 -14 -1 -14 -2 -14 -2 -14 -2 -14 -2 -15 -1 -15 -2 -15 0 0 0 0 0 0 0 0 0 0 ],a36fd9337ec7391b,1.66773E+12,下午 06:10:59,example_experiment_name
CSI_DATA,STA,8C:CE:4E:9A:6D:15,-48,11,1,5,1,1,1,1,0,0,0,-94,2,6,1,550019008,0,110,0,0,550.209,384,[110 96 6 0 0 0 0 0 0 0 0 0 -5 12 -6 12 -6 12 -7 11 -7 11 -7 11 -7 11 -8 10 -8 10 -8 10 -8 10 -8 10 -8 9 -8 9 -8 9 -8 8 -8 8 -8 8 -8 8 -8 8 -8 8 -7 8 -8 8 -7 8 -7 8 -7 8 0 0 -7 8 -6 8 -6 8 -6 8 -6 8 -6 8 -6 8 -5 9 -6 8 -5 9 -5 9 -5 10 -4 10 -4 10 -5 10 -5 10 -4 10 -4 10 -4 10 -4 11 -4 11 -4 11 -3 11 -3 12 -4 12 -4 12 0 0 0 0 0 0 0 0 0 0 ],a36fd9337ec7391b,1.66773E+12,下午 06:10:59,example_experiment_name
CSI_DATA,STA,8C:CE:4E:9A:6D:15,-46,11,1,3,1,1,1,1,0,0,0,-94,2,6,1,550038666,0,110,0,0,550.229,384,[110 96 6 0 0 0 0 0 0 0 0 0 4 -14 4 -14 4 -14 4 -14 4 -13 5 -13 6 -12 6 -13 6 -12 6 -12 7 -12 7 -11 6 -11 7 -11 7 -11 7 -11 7 -10 7 -10 6 -10 6 -10 6 -10 6 -10 6 -10 6 -11 6 -10 6 -10 0 0 5 -10 4 -10 4 -10 5 -10 4 -10 4 -10 4 -11 3 -11 4 -11 3 -11 3 -11 3 -11 3 -11 2 -12 2 -12 1 -12 2 -13 2 -12 2 -12 1 -13 2 -13 1 -13 1 -14 0 -14 1 -14 2 -14 0 0 0 0 0 0 0 0 0 0 ],a36fd9337ec7391b,1.66773E+12,下午 06:10:59,example_experiment_name
CSI_DATA,STA,8C:CE:4E:9A:6D:15,-49,11,1,6,1,1,1,1,0,0,0,-94,1,6,1,550045274,0,110,0,0,550.235,384,[110 96 6 0 0 0 0 0 0 0 0 0 -4 -15 -3 -15 -3 -15 -3 -15 -2 -15 -1 -15 0 -15 0 -15 0 -15 0 -15 1 -14 1 -14 1 -14 1 -14 1 -14 1 -13 1 -13 1 -13 1 -13 1 -13 1 -13 1 -13 1 -12 1 -13 1 -12 1 -12 0 0 0 -12 0 -12 0 -12 0 -12 -1 -12 -1 -12 -1 -12 -2 -12 -1 -12 -2 -12 -2 -12 -2 -13 -3 -12 -3 -13 -3 -13 -3 -13 -4 -13 -3 -13 -4 -13 -4 -13 -4 -13 -5 -14 -5 -14 -5 -14 -4 -14 -5 -14 0 0 0 0 0 0 0 0 0 0 ],a36fd9337ec7391b,1.66773E+12,下午 06:10:59,example_experiment_name
CSI_DATA,STA,8C:CE:4E:9A:6D:15,-48,11,1,5,1,1,1,1,0,0,0,-94,1,6,1,550074808,0,110,0,0,550.265,384,[110 96 6 0 0 0 0 0 0 0 0 0 13 -1 13 -1 13 0 13 1 13 1 13 1 12 2 12 2 12 2 12 3 12 3 11 3 11 3 11 3 11 3 11 3 11 3 10 3 10 3 10 3 10 3 10 3 10 3 10 3 9 3 10 2 0 0 9 2 9 2 10 2 9 1 10 1 10 1 10 1 10 1 10 0 10 0 10 0 10 0 10 0 11 -1 10 -1 10 -1 11 -1 11 -2 11 -2 11 -2 12 -2 11 -2 12 -2 12 -2 12 -2 12 -3 0 0 0 0 0 0 0 0 0 0 ],a36fd9337ec7391b,1.66773E+12,下午 06:10:59,example_experiment_name
CSI_DATA,STA,8C:CE:4E:9A:6D:15,-49,11,1,6,1,1,1,1,0,0,0,-94,2,6,1,550085472,0,110,0,0,550.276,384,[110 96 6 0 0 0 0 0 0 0 0 0 9 11 8 11 8 12 8 11 7 12 7 12 6 12 5 12 5 12 5 12 4 12 4 12 4 12 4 12 4 12 4 12 3 11 4 11 4 11 4 11 4 11 4 11 3 10 3 10 4 10 3 10 0 0 4 10 4 10 4 9 4 9 5 10 5 10 5 9 6 9 5 9 5 9 6 9 6 9 7 9 7 9 6 9 7 9 8 9 7 9 8 9 8 9 8 9 9 10 9 10 9 10 9 10 9 10 0 0 0 0 0 0 0 0 0 0 ],a36fd9337ec7391b,1.66773E+12,下午 06:10:59,example_experiment_name
CSI_DATA,STA,8C:CE:4E:9A:6D:15,-49,11,1,6,1,1,1,1,0,0,0,-94,1,6,1,550093344,0,110,0,0,550.283,384,[110 96 6 0 0 0 0 0 0 0 0 0 9 -12 10 -11 10 -11 10 -10 11 -10 11 -10 11 -9 12 -9 11 -9 11 -8 12 -8 12 -8 11 -7 11 -7 11 -7 11 -7 11 -7 11 -6 10 -7 10 -7 10 -6 10 -6 10 -7 9 -7 9 -7 9 -7 0 0 9 -7 9 -7 9 -7 8 -7 8 -8 8 -8 8 -8 8 -9 8 -8 8 -9 8 -9 7 -9 7 -10 7 -10 7 -10 7 -11 7 -11 8 -11 7 -11 8 -11 7 -12 7 -12 7 -12 7 -13 7 -13 7 -13 0 0 0 0 0 0 0 0 0 0 ],a36fd9337ec7391b,1.66773E+12,下午 06:10:59,example_experiment_name
CSI_DATA,STA,8C:CE:4E:9A:6D:15,-49,11,1,6,1,1,1,1,0,0,0,-94,2,6,1,550113028,0,110,0,0,550.303,384,[110 96 6 0 0 0 0 0 0 0 0 0 13 6 12 6 13 7 12 7 12 8 11 8 11 8 11 9 10 8 10 10 10 9 9 9 9 9 10 9 9 9 9 9 9 8 9 9 9 9 8 9 9 8 8 8 8 8 8 8 8 8 8 7 0 0 8 7 9 7 9 7 9 6 9 7 9 6 9 6 9 6 9 5 10 6 10 5 10 6 10 6 11 5 11 5 11 5 12 5 11 4 12 4 12 5 12 5 13 4 13 5 13 5 13 5 13 5 0 0 0 0 0 0 0 0 0 0 ],a36fd9337ec7391b,1.66773E+12,下午 06:10:59,example_experiment_name
