"CSI_DATA	STA	8C:CE:4E:9A:6D:15	-58	11	1	4	1	1	1	1	0	0	0	-88	1	6	1	62585878	0	110	0	0	62.7793	384	[110 96 6 0 0 0 0 0 0 0 0 0 10 -11 10 -11 11 -11 12 -11 13 -11 13 -11 13 -11 14 -11 14 -10 15 -10 16 -10 16 -9 17 -9 17 -9 18 -8 18 -9 18 -7 17 -7 18 -7 19 -6 18 -6 19 -5 17 -5 17 -6 17 -5 17 -5 0 0 16 -5 16 -4 15 -5 15 -5 14 -5 14 -6 13 -5 13 -6 12 -6 12 -7 11 -7 11 -7 11 -8 10 -8 9 -8 9 -9 9 -10 8 -10 8 -11 8 -11 7 -11 7 -12 7 -12 4 -12 6 -13 5 -13 0 0 0 0 0 0 0 0 0 0 ]	a36fd9337ec7391b	1.69E+12	2023/6/8 16:57	example_experiment_name"
"CSI_DATA	STA	8C:CE:4E:9A:6D:15	-58	11	1	3	1	1	1	1	0	0	0	-88	2	6	1	62594158	0	110	0	0	62.7875	384	[110 96 6 0 0 0 0 0 0 0 0 0 -13 -10 -14 -12 -13 -13 -14 -13 -13 -14 -14 -15 -13 -15 -13 -16 -13 -17 -13 -18 -12 -18 -12 -18 -11 -18 -11 -19 -10 -20 -10 -20 -9 -20 -9 -20 -8 -21 -8 -21 -7 -21 -7 -21 -7 -19 -7 -20 -6 -20 -7 -19 0 0 -6 -19 -6 -18 -6 -18 -6 -16 -6 -16 -7 -16 -6 -16 -7 -14 -9 -16 -9 -14 -8 -13 -9 -13 -9 -12 -9 -11 -10 -11 -11 -11 -10 -10 -11 -10 -13 -9 -12 -9 -13 -9 -13 -9 -14 -7 -14 -7 -14 -7 -15 -6 0 0 0 0 0 0 0 0 0 0 ]	a36fd9337ec7391b	1.69E+12	2023/6/8 16:57	example_experiment_name"
"CSI_DATA	STA	8C:CE:4E:9A:6D:15	-58	11	1	3	1	1	1	1	0	0	0	-88	1	6	1	62604918	0	110	0	0	62.7983	384	[110 96 6 0 0 0 0 0 0 0 0 0 -16 4 -17 4 -18 3 -19 4 -19 3 -20 2 -20 1 -21 0 -21 0 -21 0 -22 -1 -22 -2 -22 -2 -23 -2 -22 -3 -22 -4 -22 -5 -21 -5 -22 -5 -21 -6 -21 -7 -20 -7 -20 -6 -20 -7 -19 -7 -19 -6 0 0 -18 -7 -18 -6 -18 -6 -17 -6 -17 -5 -17 -5 -16 -5 -15 -4 -17 -2 -17 -3 -16 -2 -15 -1 -15 1 -16 1 -15 1 -16 2 -14 2 -15 3 -15 4 -15 4 -15 4 -14 5 -14 6 -15 7 -14 7 -14 8 0 0 0 0 0 0 0 0 0 0 ]	a36fd9337ec7391b	1.69E+12	2023/6/8 16:57	example_experiment_name"
"CSI_DATA	STA	8C:CE:4E:9A:6D:15	-59	11	1	3	1	1	1	1	0	0	0	-88	2	6	1	62627030	0	110	0	0	62.8206	384	[110 96 6 0 0 0 0 0 0 0 0 0 -16 1 -18 1 -19 1 -18 0 -19 -1 -19 -1 -19 -1 -20 -2 -20 -3 -21 -4 -21 -4 -21 -5 -21 -6 -21 -7 -20 -8 -21 -7 -21 -8 -20 -8 -20 -9 -20 -9 -19 -10 -19 -10 -19 -10 -18 -10 -18 -11 -18 -10 0 0 -16 -10 -16 -9 -17 -8 -15 -8 -17 -8 -16 -7 -15 -7 -15 -6 -14 -5 -15 -5 -15 -4 -15 -3 -14 -3 -14 -3 -15 -1 -15 -1 -14 -1 -15 0 -16 1 -16 2 -15 2 -15 2 -15 3 -15 4 -16 4 -15 5 0 0 0 0 0 0 0 0 0 0 ]	a36fd9337ec7391b	1.69E+12	2023/6/8 16:57	example_experiment_name"
"CSI_DATA	STA	8C:CE:4E:9A:6D:15	-58	11	1	3	1	1	1	1	0	0	0	-88	1	6	1	62638776	0	110	0	0	62.8321	384	[110 96 6 0 0 0 0 0 0 0 0 0 -7 12 -8 13 -10 13 -9 13 -10 14 -11 14 -11 13 -12 13 -14 12 -13 13 -13 13 -14 13 -15 13 -15 13 -16 12 -15 12 -16 11 -16 11 -17 11 -17 10 -17 9 -17 9 -16 8 -16 9 -17 9 -16 9 0 0 -15 8 -15 8 -14 8 -14 8 -14 8 -14 7 -13 8 -12 8 -13 7 -11 8 -9 9 -10 10 -9 10 -9 10 -8 10 -7 11 -7 11 -7 11 -6 12 -6 12 -6 12 -5 12 -4 13 -3 13 -3 13 -3 14 0 0 0 0 0 0 0 0 0 0 ]	a36fd9337ec7391b	1.69E+12	2023/6/8 16:57	example_experiment_name"
"CSI_DATA	STA	8C:CE:4E:9A:6D:15	-58	11	1	4	1	1	1	1	0	0	0	-88	1	6	1	62652543	0	110	0	0	62.846	384	[110 96 6 0 0 0 0 0 0 0 0 0 -7 9 -7 9 -7 10 -10 9 -10 10 -9 8 -11 10 -11 9 -11 9 -12 9 -12 9 -13 9 -13 9 -14 8 -14 7 -14 8 -14 7 -14 7 -14 6 -14 6 -15 6 -14 5 -14 6 -14 5 -14 5 -14 5 0 0 -13 5 -13 5 -12 5 -12 5 -12 5 -11 5 -11 5 -11 5 -10 5 -9 6 -9 6 -8 7 -8 7 -7 7 -7 7 -7 8 -6 8 -6 8 -6 9 -5 9 -5 9 -5 10 -4 10 -3 10 -3 10 -3 11 0 0 0 0 0 0 0 0 0 0 ]	a36fd9337ec7391b	1.69E+12	2023/6/8 16:57	example_experiment_name"
"CSI_DATA	STA	8C:CE:4E:9A:6D:15	-58	11	1	4	1	1	1	1	0	0	0	-88	1	6	1	62669652	0	110	0	0	62.8633	384	[110 96 6 0 0 0 0 0 0 0 0 0 -11 -9 -12 -9 -11 -9 -12 -10 -12 -11 -12 -11 -11 -11 -11 -12 -11 -13 -11 -14 -11 -14 -10 -15 -10 -15 -10 -15 -9 -16 -9 -16 -9 -16 -9 -15 -8 -16 -7 -17 -8 -17 -7 -16 -6 -16 -7 -17 -6 -16 -6 -15 0 0 -6 -15 -6 -14 -6 -14 -7 -13 -6 -13 -7 -13 -6 -13 -7 -12 -7 -12 -8 -11 -8 -10 -8 -10 -8 -9 -9 -9 -9 -9 -10 -8 -10 -8 -10 -7 -10 -7 -11 -7 -11 -6 -12 -6 -12 -6 -12 -5 -12 -4 -13 -4 0 0 0 0 0 0 0 0 0 0 ]	a36fd9337ec7391b	1.69E+12	2023/6/8 16:57	example_experiment_name"
"CSI_DATA	STA	8C:CE:4E:9A:6D:15	-58	11	1	4	1	1	1	1	0	0	0	-88	1	6	1	62675879	0	110	0	0	62.8696	384	[110 96 6 0 0 0 0 0 0 0 0 0 -10 -14 -7 -13 3 -23 -6 -19 -7 -17 -7 -15 -6 -16 -5 -16 -5 -17 -4 -17 -4 -18 -3 -18 -2 -18 -1 -18 -2 -18 -1 -18 -1 -18 0 -18 0 -18 1 -18 1 -18 1 -18 2 -17 2 -17 3 -17 1 -16 0 0 2 -16 2 -16 2 -15 1 -15 2 -15 2 -15 1 -14 0 -13 -2 -12 -1 -14 -1 -12 -1 -12 -1 -12 -2 -12 -3 -12 -3 -12 -4 -12 -5 -12 -5 -11 -6 -12 -5 -11 -5 -11 -7 -11 -7 -11 -6 -11 -7 -10 0 0 0 0 0 0 0 0 0 0 ]	a36fd9337ec7391b	1.69E+12	2023/6/8 16:57	example_experiment_name"
"CSI_DATA	STA	8C:CE:4E:9A:6D:15	-58	11	1	4	1	1	1	1	0	0	0	-88	1	6	1	62698238	0	110	0	0	62.8917	384	[110 96 6 0 0 0 0 0 0 0 0 0 13 -7 14 -7 14 -7 15 -7 16 -6 16 -5 16 -5 17 -4 18 -4 18 -5 19 -3 18 -3 19 -2 19 -2 19 -1 19 0 19 0 19 1 19 1 19 2 19 3 18 2 18 2 18 2 18 2 17 2 0 0 16 3 16 2 16 2 15 2 15 2 15 1 15 1 14 1 14 0 13 -1 13 -2 13 -2 13 -2 13 -3 13 -3 13 -4 12 -5 12 -5 12 -6 12 -6 12 -7 11 -7 11 -8 11 -9 11 -9 11 -9 0 0 0 0 0 0 0 0 0 0 ]	a36fd9337ec7391b	1.69E+12	2023/6/8 16:57	example_experiment_name"
"CSI_DATA	STA	8C:CE:4E:9A:6D:15	-58	11	1	4	1	1	1	1	0	0	0	-88	3	6	1	62728663	0	110	0	0	62.9222	384	[110 96 6 0 0 0 0 0 0 0 0 0 -6 14 -8 13 -8 14 -9 13 -10 14 -10 15 -9 15 -11 13 -11 14 -12 13 -13 14 -13 13 -14 14 -14 13 -15 13 -15 13 -15 12 -14 12 -16 12 -16 11 -17 11 -16 10 -15 10 -16 10 -15 10 -15 10 0 0 -14 9 -14 9 -14 10 -12 9 -14 9 -12 8 -12 9 -12 10 -10 9 -9 9 -8 9 -9 10 -8 10 -7 11 -6 11 -6 11 -5 12 -4 12 -5 13 -4 12 -4 12 -3 13 -2 13 -2 14 0 14 0 13 0 0 0 0 0 0 0 0 0 0 ]	a36fd9337ec7391b	1.69E+12	2023/6/8 16:57	example_experiment_name"
